Amyntas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anastasius	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anaxandridas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anđelko	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anders	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andor	g	0	1		a:1:{s:6:"gender";s:1:"m";}
André	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andrea	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andreas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andree	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andrei	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andrej	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andres	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andrés	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andreu	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andrew	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andries	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andrin	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andris	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andrius	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Andrzej	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ange	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Angel	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ángel	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Angelo	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anianus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anil	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anıl	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anne	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anno	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anouar	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anselm	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ansgar	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Antal	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Antanas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ante	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anthony	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anton	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Antoni	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Antoninus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Antonios	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Antti	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anwar	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Anže	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Appius	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arash	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Archibald	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Areus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aria	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arian	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ariano	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aribert	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ariel	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arif	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arik	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aristeides	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aristide	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aristides	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aristion	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aristodemos	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ariston	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arjen	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arkadius	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Armando	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Armin	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Armindo	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arndt	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arne	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arnfried	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Árni	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arnim	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arno	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arnold	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arnor	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arnór	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arnošt	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arnulf	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aron	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arrhidaios	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arsenije	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arslan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Art	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Artem	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arthur	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Artin	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Artjom	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arttu	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Artturi	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arūnas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arved	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arvid	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arvo	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Arvydas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Asbjörn	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Asbjørn	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ásbjörn	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aschot	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Åse	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ásgeir	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Asger	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ashley	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Asim	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Asios	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aşkın	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aslan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Asmund	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ásmundur	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Asmus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Assan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Assar	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Asterion	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Asterius	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Atalay	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Atanas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Atanasije	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Atay	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Athanasios	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Atilla	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Attila	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Atze	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Audun	g	0	1		a:1:{s:6:"gender";s:1:"m";}
August	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Auguste	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Augustin	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Augustinas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Augustinus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Augusto	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Augustus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Auke	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aulis	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aulus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Avcı	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Avery	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aviv	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Avni	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Awgust	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Axel	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ayan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aydın	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aydoğan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ayhan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ayık	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aykut	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Aytaç	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ayvaz	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Azaria	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Babak	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Babatunde	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bakari	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bakary	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Baki	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bakr	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Balasingam	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Baldred	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Balduin	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Baldur	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bálint	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Balthasar	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Baptist	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Barack	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Baran	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Barend	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Barış	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Barnabas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Barney	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Barnim	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Barry	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Barthel	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Barthélemy	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bartholemew	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bartholomäus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bartholomeus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bartimäus	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bartolomé	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bartolomeo	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bartolomeu	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bartolommeo	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Baruch	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bas	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Basil	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Basilius	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bastian	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Battista	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Batuhan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bayrak	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Beat	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Behçet	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Behrouz	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bekir	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Béla	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Ben	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Benedikt	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Benedykt	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bengt	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Benito	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Benjamin	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Benno	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Beno	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bent	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bento	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Benvenuto	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Beppe	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Beppo	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Berkan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Berke	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bernat	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bernd	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bernhard	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bernold	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bert	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bertalan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bertel	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Berthold	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bertil	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bertold	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bertrand	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Beryl	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Besim	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Beverley	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bezalel	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Biagio	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bibi	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bijan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bilal	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bill	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Binjamin	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Birger	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Birol	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bjarne	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bjarni	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bjartur	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bjørk	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Björn	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bjørn	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Blagoja	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Blagoje	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Blasius	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Blažen	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bo	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Boaz	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bob	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bobbie	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bodo	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Boethos	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bogdan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bogusław	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bohdan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bohumil	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bojan	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Boleslaw	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bonaventura	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bonifatius	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bonifaz	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Bora	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Börge	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Børge	g	0	1		a:1:{s:6:"gender";s:1:"m";}
Boris	g	0	1		a:1:{s:6:"gender";s:1:"m";}
